;Hits;Percentage;Max_TPM;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/css/mac.css;16;0.004484191822515688;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_138.gif;16;0.004484191822515688;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/webfonts/bebasneue.eot;16;0.004484191822515688;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/rating.gif;16;0.004484191822515688;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/101027_Media_MP3_download_ES_len.jpg;15;0.004203929833608457;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/devices.png;15;0.004203929833608457;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/giftcard_front@2x.jpg;15;0.004203929833608457;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/4.gif;15;0.004203929833608457;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/james.jpg;15;0.004203929833608457;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Billy_Idol_Juke.jpg;15;0.004203929833608457;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_check_navi_step_li_hl.gif;15;0.004203929833608457;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/badge1.png;15;0.004203929833608457;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/fancybox/fancybox-x.png;14;0.003923667844701227;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/receiptmail/site.jpg;14;0.003923667844701227;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/soundtracks128.jpg;14;0.003923667844701227;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_tbl_memo_grey.gif;14;0.003923667844701227;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_basket_red.gif;14;0.003923667844701227;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/floating_play_playlist.png;14;0.003923667844701227;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/icon1.png;14;0.003923667844701227;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Urban_Dance_Vol_10_Juke.jpg;14;0.003923667844701227;1;;;
/servlets/2452685121527Dispatch/34/Call?xxx;14;0.003923667844701227;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_400.gif;14;0.003923667844701227;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tooltip/tt_tail.png;14;0.003923667844701227;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Dream_Dance_73.jpg;13;0.003643405855793996;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stars/ui.stars.gif;13;0.003643405855793996;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_90.gif;13;0.003643405855793996;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/OOregstep1.png;13;0.003643405855793996;1;;;
/servlets/2452685121527Dispatch/34/jspforwardplainsuccess?xxx;13;0.003643405855793996;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tooltip/tipp_bottom.png;13;0.003643405855793996;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_236.gif;13;0.003643405855793996;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_check_navi_steps.gif;13;0.003643405855793996;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/coverdownloaden.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_produktlist.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_more.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_tracklist_td.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_personal.png;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_more.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tipp_bg.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/css/screen.css;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/ho-hey.jpg;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bg_gradient_46.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/badge3.png;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_footer_holder.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_200.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tipp_bottom.png;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/mediamarkt_logo.png;12;0.003363143866886766;2;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tfs_ico/new-ajax-loader.gif;12;0.003363143866886766;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_236.gif;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/meine_covers.jpg;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stage/musik-garrett.jpg;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/smalltooltip_left.jpg;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bg_produktlist.gif;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tooltip/tipp_border.png;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/stars/ui.stars.gif;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tooltip/tt_tail@2x.png;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/delta_up.png;11;0.003082881877979535;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_listen_red.gif;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/btn_weiter.png;11;0.003082881877979535;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tipp_top.png;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stage/musik-taylorswift.jpg;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_music_download.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_memo_red.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stage/musik-rekord.jpg;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/anfordern.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/schlager128.jpg;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/5.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_more.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_tbl_listen_red.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/fancybox/fancybox-y.png;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/giftcard_back@2x.jpg;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/letstalkdeutsch128.jpg;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/btn/warenkorb.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_del_red.gif;10;0.0028026198890723046;4;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/btn/icon_listen.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_tbl_basket_red.gif;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/button/b_rechts_42px_weiss_weiter.png;10;0.0028026198890723046;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_chart_item_listen.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/0.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/content/fairplay_logo_hover.png;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/1.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/meine_downloads.jpg;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_chart_item_pin.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/tracklisteclose.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/table_play_button_single.png;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/malu-con-pablo-alboran.jpg;9;0.0025223579001650747;1;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_s.png;9;0.0025223579001650747;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/button/b_links_34px_weiss_weiter-einkaufen.png;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/btn/icon_listen.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/btn_stretch_fb_press_left.png;9;0.0025223579001650747;1;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_se.png;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/giftcard_front@2x.jpg;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/icon2.png;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/eps-logo-1_250_full@2x.gif;9;0.0025223579001650747;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/101027_Media_MP3_download_ES_len@2x.jpg;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/2.gif;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/mein_merkzettel.jpg;8;0.002242095911257844;1;;;
/servlets/2452328105705Dispatch/3/jspforwardplainsuccess?xxx;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/right_arrow_slider.png;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/btn_stretch_fb_press_right.png;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/alternative_190.png;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_close_white.gif;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Top40.jpg;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_toolbox_close.gif;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/tab_pager_spacer.gif;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/btn/anfordern.gif;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_chart_item_info.gif;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tipp_border.png;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/giftcard_back@2x.jpg;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/css/tfs/screen.payment.css;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_red_27_left.gif;8;0.002242095911257844;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/down_arrow_black.png;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/OOregstep2.png;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/world128.jpg;8;0.002242095911257844;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/head.gif;7;0.0019618339223506135;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/trackliste.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/icon3.png;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/3.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_44.gif;7;0.0019618339223506135;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/ajax_loader.gif;7;0.0019618339223506135;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/eps-logo-1_250_full@2x.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/receiptmail/spacer.gif;7;0.0019618339223506135;2;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_tbl_memo_red.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_chart_history.gif;7;0.0019618339223506135;2;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_w.png;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_trackliste.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/tooltip_221_top.png;7;0.0019618339223506135;2;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_ne.png;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/ambient128.jpg;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/pitbull-christina@2x.jpg;7;0.0019618339223506135;1;;;
/browserconfig.xml;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/icon_ssl.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/rating.gif;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/prereg_slide3.jpg;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_20_left.gif;7;0.0019618339223506135;2;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/ho-hey@2x.jpg;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/religious128.jpg;7;0.0019618339223506135;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/left_arrow_slider.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/delta_new.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/jazz_190.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/rating_5.png;6;0.001681571933443383;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/mein_merkzettel.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_videos.gif;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_8.gif;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/kids128.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/weiter.gif;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/2.gif;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/hip-hop_190.png;6;0.001681571933443383;1;;;
/servlets/2452328105705dispatch/50/jspforward?xxx;6;0.001681571933443383;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_basket_grey.gif;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/tooltip_221_middle.png;6;0.001681571933443383;2;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_nw.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/headline_bg.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_25_right.gif;6;0.001681571933443383;2;;;
/apple-touch-icon-precomposed.png;6;0.001681571933443383;1;;;
/servlets/2452328105705Dispatch/3/jspforward;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/prereg_slide4.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/meine_vorbestellungen.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Mixtape_30_09_14.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/klassik_190.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/disco-del-mes-20130409@2x.jpg;6;0.001681571933443383;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_bu_tb_listen.gif;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/css/partner/Mobdeb/regframe.css;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stage/musik-taylorswift@2x.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_27_right.gif;6;0.001681571933443383;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/xmas_de128.jpg;6;0.001681571933443383;1;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_sw.png;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/meine_vorbestellungen.jpg;6;0.001681571933443383;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/OOregstep4.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stage/musik-garrett@2x.jpg;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/1.gif;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_back_red.gif;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_74.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_quality.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tfs_ico/new-ajax-loader@2x.gif;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/latin_190.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_0.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/mediapedia.gif;5;0.0014013099445361523;3;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_gradient_23.gif;5;0.0014013099445361523;1;;;
/fee/js/vendor/respond.js/respond.proxy.gif;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_pdf.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_17_right.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/button/b_links_34px_weiss_weiter-einkaufen.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_remember_red.gif;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/delta_down.png;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_25_left.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/js/jquery-1.3.1.min.js;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_info_grey.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/js/jquery.validate.js;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/prereg_slide2.jpg;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/js/jquery-1.3.1.min.js;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/btn/tracklisteclose.gif;5;0.0014013099445361523;1;;;
/servlets/2452328105705Dispatch/49/images/btnBuy.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_27_left.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_click_red.gif;5;0.0014013099445361523;3;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_audio_books.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/prereg_slide1.jpg;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_zip_white.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ranking_05.png;5;0.0014013099445361523;3;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/icon_add.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/weihnachten_190.png;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_check_navi.gif;5;0.0014013099445361523;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_more_ccc.gif;5;0.0014013099445361523;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_20_right.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/mediaservice.gif;4;0.001121047955628922;3;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_tracks.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/soundtracks_190.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/4.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_edit.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/content/popup_arrow.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/9.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/james@2x.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/tooltip_221_inner.png;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_mybox_services.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_mybox_top_products.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_basket_white_18.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/dance_190.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_go_red.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_lyrics.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/mediaplayer.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Bundesvisionsongcontest_2014.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/0.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Udo_Juergens_Mixtape.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bu_disabled_17_right.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/fancybox/blank.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/country128.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/popup_title_bg.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/btn/trackliste.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_1_click.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Neu_bei_Juke_26_09_14.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/promotion/30day/banner_de.png;4;0.001121047955628922;1;;;
